PER;ANIO;MES;CONGLOMERADO;NOMBREDD;NOMBREPP;NOMBREDI;P617_1;P617_2;P617_3;P617_4
2;2020;9;45085;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;5;5
2;2020;9;45085;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;2;2;2
2;2020;9;45085;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
2;2020;9;45085;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;5;5
2;2020;9;45085;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;5;5
2;2020;9;45085;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;1;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;3
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;4;4;4;4
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7062;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;5;5;5;5
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;5;5
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;5;5
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;5;5
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;3
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;1;2;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;3;3
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;2;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;2
1;2020;10;7063;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;2;2;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;4;1;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;3
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;1;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;5;5;5;5
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;1;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;3
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS; ; ; ; 
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
1;2020;10;7091;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;4;4;5;5
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;3;3
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;3;3
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;1
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;3;3
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;1;1
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
3;2020;11;7060;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;3;3
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;2
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;1
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;1
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;2;2
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;3
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;5;5
1;2020;11;7064;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;3;3
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;2;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;2;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;5;5
2;2020;11;7072;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;5;5
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;4;2;5;5
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;5;1;1;1
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS; ; ; ; 
1;2020;11;7082;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;3;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;2;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;2;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;1;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;1;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
4;2020;11;7098;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS; ; ; ; 
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;5;5
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;1;1
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;5;5
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;3;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;5;5
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;3;3
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;1;2;2
3;2020;12;7093;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;3;3;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;2;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;2;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;3;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;3;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;2;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;1;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;3;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;2;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;4;3;3;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;2;3;3
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;2;2;1;1
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;1;1;1;2
4;2020;12;7096;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;3;3;2;2
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA;2;2;1;1
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA; ; ; ; 
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA;2;5;3;3
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA;4;2;2;2
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA;3;5;3;3
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA; ; ; ; 
1;2020;4;7154;AMAZONAS;CHACHAPOYAS;LA JALCA;2;2;2;2
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;3;3;2;2
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;3;3;3;3
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;3;2;2;2
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;1;1;1;1
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;3;3;2;2
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;1;1;1;1
3;2020;9;7156;AMAZONAS;CHACHAPOYAS;LA JALCA;1;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;3;2;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;1;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;1;1;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;3;3;3;3
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;4;3;3;3
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;4;2;3;4
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;1;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;1;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;3
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;1;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;1;1;1;1
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA; ; ; ; 
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA; ; ; ; 
2;2020;1;6628;AMAZONAS;BAGUA;BAGUA;2;2;2;2
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;1;3;1;1
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;1;2;1;1
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;1;2;2;2
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;2;2;2;2
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;2;2;1;1
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;1;1;1;1
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;2;2;2;2
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;1;1;1;1
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;3;3;3;3
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;3;3;3;3
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;2;2;1;1
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;3;3;3;3
4;2020;2;6613;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;3;5;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;2;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;3;3;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;5;5;5
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA; ; ; ; 
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;1;2;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;1;1;1
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;5;5;5;5
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;3;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;3;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;3;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;2;2;2
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;3;5;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;3;2;3;3
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA; ; ; ; 
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA; ; ; ; 
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA; ; ; ; 
2;2020;3;6593;AMAZONAS;BAGUA;BAGUA;2;1;2;2
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;3;3;1;1
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA; ; ; ; 
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;3;2;1;1
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;2;1;1;1
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;3;3;3;2
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;2;1;1;1
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;3;2;2;1
1;2020;4;6602;AMAZONAS;BAGUA;BAGUA;2;1;2;2
1;2020;4;6624;AMAZONAS;BAGUA;BAGUA;2;2;2;3
1;2020;4;6624;AMAZONAS;BAGUA;BAGUA;2;2;2;2
1;2020;4;6624;AMAZONAS;BAGUA;BAGUA;1;1;1;1
