idmunici;ccdd;ccpp;ccdi;Departamento;Provincia;Distrito;Tipomuni;VFI_P69;P69_1;P69_1_T;P69_1_M;P69_1_H;P69_2;P69_2_T;P69_2_M;P69_2_H;VFI_P70;P70_1;P70A_1_1;P70A_1_2;P70A_1_3;P70_2;P70A_2_1;P70A_2_2;P70A_2_3;P70_3;P70A_3_1;P70A_3_2;P70A_3_3;P70_4;P70A_4_1;P70A_4_2;P70A_4_3;P70_5;P70A_5_1;P70A_5_2;P70A_5_3;P70A_5_O;P70_6;P70A_6_1;P70A_6_2;P70A_6_3;P70_7;P70A_7_1;P70A_7_2;P70A_7_3;P70_8;P70A_8_1;P70A_8_2;P70A_8_3;P70A_8_O;P70_9;P70A_9_1;P70A_9_2;P70A_9_3;P70_10;P70A_10_1;P70A_10_2;P70A_10_3;P70_11;P70A_11_1;P70A_11_2;P70A_11_3;P70A_11_O;P70_12;P70A_12_1;P70_13;P70A_13_1;P70_14;P70A_14_1;P70_15;P70A_15_1;P70_16;P70A_16_1;P70A_16_O;VFI_P71;P71;P71_1;P71A_1;P71_2;P71A_2;P71_3;P71A_3;P71_4;P71A_4;P71_5;P71A_5;P71_6;P71A_6;P71_7;P71A_7;P71_8;P71A_8;P71_9;P71A_9;P71_10;P71A_10;P71_11;P71A_11;P71_12;P71A_12;P71A_12_O;VFI_P72A;P72A;P72A_1;P72A_2;VFI_P72B;P72B;P72B_1;VFI_P73;P73_1;P73_2;P73_3;P73_4;P73_4_O;VFI_P74;P74;VFI_P75;P75;VFI_P76;P76_1;P76A_1;P76_2;P76A_2;P76_3;P76A_3;P76_4;P76A_4;P76_5;P76A_5;P76_6;P76_7;VFI_P77;P77_1;P77_2;P77_3;P77_4;VFI_P78;P78_1;P78_2;P78_3;P78_4;P78_4_O;P78_5;VFI_P79;P79_1;P79A_1_1;P79A_1_2;P79_2;P79A_2_1;P79A_2_2;P79_3;P79A_3_1;P79A_3_2;P79_4;P79A_4_1;P79A_4_2;P79_5;P79A_5_1;P79A_5_2;P79A_5_O;VFI_P80;P80_1;P80_2;P80_3;P80_4;P80_5;P80_6;P80_7;P80_8;P80_9;P80_9_O;P80_10
040512;04;05;12;AREQUIPA;CAYLLOMA;MACA;2;1;1;2;0;2;1;2;0;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;2;1;0;0;3;0; ;1;5;1;1;1;2; ;2; ;1;1;1;1;2; ;2;2;1;1;0;0;0;1;0;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
040513;04;05;13;AREQUIPA;CAYLLOMA;MADRIGAL;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;1;2; ;1;24;1;1;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;8;0;2; ; ;2; ; ; ;1;0;0;3;4;5;0;0;0;0; ;0
040514;04;05;14;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;2;1;1;5;0;5;1;7;1;6;1;1;1;1;0;1;5;3;2;2;0;0;0;2; ; ; ;2; ; ; ; ;1;2;2;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;7;2; ;1;7;2; ;2; ; ;1;1;1;5;1;5;1;2;2; ;1;6;1;16;2; ;1;38;1;2;1;3;1;4;1;8;ABIGEATO;1;1;6;6;1;1;6;1;1;2;3;0; ;1;4;1;1;1;1;4;2; ;1;2;1;1;1;3;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;6;2;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
040515;04;05;15;AREQUIPA;CAYLLOMA;SIBAYO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;8;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;3;0;5;0;0;0;0; ;0
040516;04;05;16;AREQUIPA;CAYLLOMA;TAPAY;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2;2;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
040517;04;05;17;AREQUIPA;CAYLLOMA;TISCO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;1;2;1;2;1;2;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
040518;04;05;18;AREQUIPA;CAYLLOMA;TUTI;2;1;1;2;0;2;1;2;0;2;1;1;0;0;0;1;1;1;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;2;2; ;1;2;2; ;2; ; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ; ;1;1;2;1;1;1;2;1;1;2;0;0; ;1;5;1;1;1;1;2;2; ;2; ;2; ;2; ;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
040519;04;05;19;AREQUIPA;CAYLLOMA;YANQUE;2;1;1;2;0;2;1;2;0;2;1;1;0;0;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;12;2; ;1;14;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;1;23;2; ;2; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;3;1;3;2; ;2; ;2; ;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
040520;04;05;20;AREQUIPA;CAYLLOMA;MAJES;2;1;1;52;5;47;1;59;5;54;1;1;8;8;0;1;10;10;0;2;0;0;0;2; ; ; ;2; ; ; ; ;1;40;20;20;1;6;6;0;2; ; ; ; ;1;5;3;2;1;1;1;0;2; ; ; ; ;1;59;1;30;1;59;2; ;2; ; ;1;1;1;3;1;20;1;3;2; ;1;2;1;40;1;22;1;62;1;22;1;82;2; ;2; ; ;1;1;6;6;1;1;6;1;1;0;0;0; ;1;1;1;1;1;1;12;1;4;1;1;1;3;2; ;2;2;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;54;0;2; ; ;2; ; ; ;1;0;0;3;4;5;6;7;0;0; ;0
040601;04;06;01;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;1;1;2; ; ; ;1;3;0;3;1;1;1;0;1;2; ; ; ;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;2; ;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;4;4;1;1;4;1;0;0;3;0; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1;2; ; ;2; ; ;1;0;3;2; ; ;2; ; ; ;1;0;0;3;4;5;6;0;0;0; ;0
040602;04;06;02;AREQUIPA;CONDESUYOS;ANDARAY;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;1;2; ;1;1;1;1;2;1;1;0;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
040603;04;06;03;AREQUIPA;CONDESUYOS;CAYARANI;2;1;2; ; ; ;1;2;0;2;1;1;0;0;0;1;2;2;0;2;0;0;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;2; ;1;2;2; ;2; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2; ;0; ; ; ; ; ;0; ;1;1;1;1;2;1;1;1;1;2; ;2; ;2;2;1;1;0;3;0;1;0;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;5;6;0;0;0; ;0
040604;04;06;04;AREQUIPA;CONDESUYOS;CHICHAS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
040605;04;06;05;AREQUIPA;CONDESUYOS;IRAY;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
040606;04;06;06;AREQUIPA;CONDESUYOS;RIO GRANDE;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
040607;04;06;07;AREQUIPA;CONDESUYOS;SALAMANCA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;1;24;2; ;2;2;1;1;0;0;0;1;0;0;3;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;4;0;0;0;0;0; ;0
040608;04;06;08;AREQUIPA;CONDESUYOS;YANAQUIHUA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;2; ;2; ;1;2;2; ;2;2;1;0;2;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;7;4;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
040701;04;07;01;AREQUIPA;ISLAY;MOLLENDO;1;1;1;25;4;21;1;37;6;31;1;1;3;3;0;1;8;8;0;2;0;0;0;1;3;3;0;1;2;2;0;MOTONAUTICA;1;15;15;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;37;2; ;1;37;2; ;2; ; ;1;1;1;65;1;4;1;4;1;2;1;75;1;381;1;39;1;73;1;8;1;44;1;2;1;15;APOYO DIVERSO AL CIUDADANO;1;1;3;3;1;1;3;1;1;0;0;0; ;1;1;1;1;1;1;12;2; ;1;4;1;44;2; ;1;2;1;0;2;0;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;0;31;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
040702;04;07;02;AREQUIPA;ISLAY;COCACHACRA;2;1;1;16;1;15;1;16;2;14;1;1;2;2;0;1;7;7;0;2;0;0;0;2; ; ; ;2; ; ; ; ;1;13;8;5;1;15;9;6;2; ; ; ; ;2; ; ; ;1;1;1;0;2; ; ; ; ;1;10;2; ;1;16;2; ;2; ; ;1;1;1;15;1;24;1;6;1;12;1;20;1;80;1;25;1;25;1;30;1;45;1;5;2; ; ;1;1;4;4;1;1;3;1;1;0;0;0; ;1;1;1;1;1;1;12;1;4;1;10;1;10;1;20;1;1;1;1;2;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;0;32;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
040703;04;07;03;AREQUIPA;ISLAY;DEAN VALDIVIA;2;1;1;14;0;14;1;13;0;13;1;1;2;2;0;1;8;8;0;2;0;0;0;1;1;1;0;1;1;1;0;MOTONAUTICA;1;5;5;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;10;2; ;1;10;2; ;2; ; ;1;1;1;6;1;10;1;6;1;2;1;30;1;15;1;2;1;10;2; ;1;5;1;2;2; ; ;1;1;4;4;1;1;4;1;1;0;0;0; ;1;3;1;1;1;1;12;1;4;1;2;1;2;2; ;1;1;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
040704;04;07;04;AREQUIPA;ISLAY;ISLAY;2;1;1;17;3;14;1;15;2;13;1;1;1;1;0;1;3;2;1;2;0;0;0;2; ; ; ;2; ; ; ; ;1;10;10;0;2; ; ; ;1;1;1;0;CAMARA FILMADORA;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;1;15;2; ;2; ; ;1;1;1;8;1;9;2; ;2; ;1;11;1;311;1;4;1;23;2; ;2; ;2; ;1;5;DELITOS CONTRA LA VIDA, EL CUERPO Y LA SALUD;1;1;2;2;1;1;2;1;1;0;0;0; ;1;1;1;1;1;1;10;1;3;1;3;1;12;1;4;2;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;2; ; ;1;11;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
040705;04;07;05;AREQUIPA;ISLAY;MEJIA;2;1;1;11;3;8;1;11;3;8;1;1;0;0;0;1;3;3;0;2;0;0;0;1;1;1;0;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;4;2; ;2; ;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;3;2; ;1;2;1;2;2; ;2; ;2; ; ;1;1;2;2;1;1;2;1;0;2;0;0; ;1;5;1;1;1;1;9;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
040706;04;07;06;AREQUIPA;ISLAY;PUNTA DE BOMBON;2;1;1;18;0;18;1;30;0;30;1;1;2;1;1;1;6;4;2;2;0;0;0;1;2;2;0;2; ; ; ; ;1;31;15;16;1;22;15;7;2; ; ; ; ;2; ; ; ;1;1;1;0;2; ; ; ; ;1;6;2; ;2; ;2; ;2; ; ;1;1;1;15;1;10;2; ;2; ;1;2;1;10;2; ;1;4;2; ;1;10;2; ;2; ; ;1;1;7;7;1;1;7;1;1;2;0;0; ;1;1;1;1;1;1;12;1;4;1;2;1;1;2; ;2;1;1;1;0;0;0;1;1;0;0;0; ;0;1;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ; ;1;1;0;3;4;0;6;0;0;0; ;0
040801;04;08;01;AREQUIPA;LA UNION;COTAHUASI;1;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;4;2; ;2; ;2; ;1;2;1;1;0;3;0;1;1;2;0;0; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
040802;04;08;02;AREQUIPA;LA UNION;ALCA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2; ;2; ;1;1;1;1;2;2;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;1;2;0;1;5;0;2; ; ;2; ; ; ;1;1;0;3;4;0;0;7;0;0; ;0
040803;04;08;03;AREQUIPA;LA UNION;CHARCANA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;2; ;1;1;2;2;1;1;0;0;0;1;1;0;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
040804;04;08;04;AREQUIPA;LA UNION;HUAYNACOTAS;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;3;0;1; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;6;0;0;0; ;0
040805;04;08;05;AREQUIPA;LA UNION;PAMPAMARCA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
040806;04;08;06;AREQUIPA;LA UNION;PUYCA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;1;2;2; ;2;2;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;2; ; ;1;2;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
040807;04;08;07;AREQUIPA;LA UNION;QUECHUALLA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;4;0;0;0;0;0; ;0
040808;04;08;08;AREQUIPA;LA UNION;SAYLA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;1; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
040809;04;08;09;AREQUIPA;LA UNION;TAURIA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;3;0;1; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
040810;04;08;10;AREQUIPA;LA UNION;TOMEPAMPA;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;2;0;0;5;0;0;0;0; ;0
040811;04;08;11;AREQUIPA;LA UNION;TORO;2;1;2; ; ; ;2; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;0; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2; ;2; ;2; ;2; ;2;2;1;1;0;0;0;1;0;2;0;0; ;0;1;2; ; ;2; ; ;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
