idmunici;ccdd;ccpp;ccdi;Departamento;Provincia;Distrito;Tipomuni;VFI_P69;P69_1;P69_1_T;P69_1_M;P69_1_H;P69_2;P69_2_T;P69_2_M;P69_2_H;VFI_P70;P70_1;P70A_1_1;P70A_1_2;P70A_1_3;P70_2;P70A_2_1;P70A_2_2;P70A_2_3;P70_3;P70A_3_1;P70A_3_2;P70A_3_3;P70_4;P70A_4_1;P70A_4_2;P70A_4_3;P70_5;P70A_5_1;P70A_5_2;P70A_5_3;P70A_5_O;P70_6;P70A_6_1;P70A_6_2;P70A_6_3;P70_7;P70A_7_1;P70A_7_2;P70A_7_3;P70_8;P70A_8_1;P70A_8_2;P70A_8_3;P70A_8_O;P70_9;P70A_9_1;P70A_9_2;P70A_9_3;P70_10;P70A_10_1;P70A_10_2;P70A_10_3;P70_11;P70A_11_1;P70A_11_2;P70A_11_3;P70A_11_O;P70_12;P70A_12_1;P70_13;P70A_13_1;P70_14;P70A_14_1;P70_15;P70A_15_1;P70_16;P70A_16_1;P70A_16_O;VFI_P71;P71;P71_1;P71A_1;P71_2;P71A_2;P71_3;P71A_3;P71_4;P71A_4;P71_5;P71A_5;P71_6;P71A_6;P71_7;P71A_7;P71_8;P71A_8;P71_9;P71A_9;P71_10;P71A_10;P71_11;P71A_11;P71_12;P71A_12;P71A_12_O;VFI_P72A;P72A;P72A_1;P72A_2;VFI_P72B;P72B;P72B_1;VFI_P73;P73_1;P73_2;P73_3;P73_4;P73_4_O;VFI_P74;P74;VFI_P75;P75;VFI_P76;P76_1;P76A_1;P76_2;P76A_2;P76_3;P76A_3;P76_4;P76A_4;P76_5;P76A_5;P76_6;P76_7;VFI_P77;P77_1;P77_2;P77_3;P77_4;VFI_P78;P78_1;P78_2;P78_3;P78_4;P78_4_O;P78_5;VFI_P79;P79_1;P79A_1_1;P79A_1_2;P79_2;P79A_2_1;P79A_2_2;P79_3;P79A_3_1;P79A_3_2;P79_4;P79A_4_1;P79A_4_2;P79_5;P79A_5_1;P79A_5_2;P79A_5_O;VFI_P80;P80_1;P80_2;P80_3;P80_4;P80_5;P80_6;P80_7;P80_8;P80_9;P80_9_O;P80_10
130503;13;05;03;LA LIBERTAD;JULCAN;CARABAMBA;2;1;1;7;0;7;1;7;0;7;1;2; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ;2; ;1;7;2; ;2; ; ;1;1;2; ;1;1;1;1;2; ;1;1;1;6;2; ;2; ;2; ;1;20;2; ;2; ; ;1;1;7;3;1;1;3;1;1;0;0;0; ;1;3;1;1;1;2; ;2; ;1;12;2; ;1;2;2; ;1;0;2;0;0;1;1;2;0;0; ;0;1;2; ; ;1;4;0;2; ; ;2; ; ;2; ; ; ;1;0;0;0;0;5;6;0;0;0; ;0
130504;13;05;04;LA LIBERTAD;JULCAN;HUASO;2;1;1;2;0;2;1;3;0;3;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;2;2;0;2; ; ; ;2; ; ; ; ;1;3;2; ;1;3;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ; ;1;2; ; ;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;3;2; ;2; ;2; ;2; ;2; ;1;0;2;0;0;0; ; ; ; ; ;5;1;2; ; ;1;15;17;2; ; ;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
130601;13;06;01;LA LIBERTAD;OTUZCO;OTUZCO;1;1;1;30;7;23;1;30;8;22;1;1;2;2;0;1;4;4;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;30;2; ;1;30;2; ;2; ; ;1;1;1;2;2; ;1;5;2; ;1;2;1;70;1;1;1;20;1;60;1;160;2; ;2; ; ;1;1;3;3;1;1;3;1;1;2;3;0; ;1;2;1;1;1;1;5;1;1;1;2;1;12;1;2;1;1;1;1;2;0;0;1;1;2;3;0; ;0;1;2; ; ;1;15;0;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;7;0;0; ;0
130602;13;06;02;LA LIBERTAD;OTUZCO;AGALLPAMPA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;2;20;2; ; ;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
130604;13;06;04;LA LIBERTAD;OTUZCO;CHARAT;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;1;0;2;2; ; ;2; ; ;2; ; ; ;1;1;0;0;0;0;0;0;0;0; ;0
130605;13;06;05;LA LIBERTAD;OTUZCO;HUARANCHAL;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130606;13;06;06;LA LIBERTAD;OTUZCO;LA CUESTA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;9;1;1;2; ;2; ;2; ;2; ;1;1;0;0;0;1;1;2;0;0; ;0;1;2; ; ;1;1;0;1;1;0;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
130608;13;06;08;LA LIBERTAD;OTUZCO;MACHE;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;10;2; ;2; ;1;2;2; ;2; ;1;1;2;3;0;1;1;2;0;0; ;0;1;2; ; ;1;5;1;1;1;0;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
130610;13;06;10;LA LIBERTAD;OTUZCO;PARANDAY;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130611;13;06;11;LA LIBERTAD;OTUZCO;SALPO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;10;2; ;2; ;1;20;2; ;1;2;1;0;0;3;0;1;1;2;0;0; ;0;1;2; ; ;1;8;0;2; ; ;2; ; ;2; ; ; ;1;0;2;3;4;5;6;0;0;0; ;0
130613;13;06;13;LA LIBERTAD;OTUZCO;SINSICAP;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;4;2; ;2; ;2; ;1;1;2; ;1;0;2;0;0;1;0;0;0;4;PLAN DE PATRULLAJE MIXTO;0;1;2; ; ;1;9;0;2; ; ;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
130614;13;06;14;LA LIBERTAD;OTUZCO;USQUIL;2;1;1;6;0;6;1;6;0;6;1;1;1;1;0;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;4;1;4;1;4;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;8;2; ;2; ;2; ;1;4;2; ;2; ; ;1;1;4;4;1;1;4;1;1;2;3;0; ;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;1;12;15;2; ; ;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;8;0; ;0
130701;13;07;01;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;1;1;1;17;2;15;1;21;2;19;1;1;2;2;0;1;6;6;0;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;6;0;2; ; ; ;2; ; ; ; ;1;1;1;0;2; ; ; ;2; ; ; ; ;1;21;1;21;1;21;2; ;2; ; ;1;1;1;10;1;8;2; ;2; ;1;8;1;30;1;50;1;8;1;3;1;10;2; ;2; ; ;1;1;4;4;1;1;4;1;1;0;0;0; ;1;1;1;1;1;1;12;1;3;1;1;1;8;1;1;1;1;1;0;2;0;0;1;1;2;3;4;PLAN DE PATRULLAJE MUNICIPAL;0;1;2; ; ;2; ; ;1;9;0;2; ; ;2; ; ; ;1;1;0;3;4;5;6;0;0;0; ;0
130702;13;07;02;LA LIBERTAD;PACASMAYO;GUADALUPE;2;1;1;40;4;36;1;40;4;36;1;1;8;8;0;1;4;4;0;2; ; ; ;2; ; ; ;2; ; ; ; ;1;10;10;0;1;32;32;0;2; ; ; ; ;1;2;2;0;1;1;1;0;2; ; ; ; ;1;40;1;5;1;40;2; ;2; ; ;1;1;1;28;1;6;1;10;1;2;1;2;1;22;1;18;1;30;1;6;1;16;2; ;2; ; ;1;1;4;4;1;1;4;1;1;0;0;0; ;1;2;1;1;1;1;12;1;4;2; ;2; ;2; ;2; ;1;1;0;0;0;1;1;2;3;0; ;0;1;1;24;0;1;29;0;1;18;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;7;0;0; ;0
130703;13;07;03;LA LIBERTAD;PACASMAYO;JEQUETEPEQUE;2;1;1;2;0;2;1;4;0;4;1;1;1;1;0;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;1;4;4;0;2; ; ; ; ;1;1;1;0;1;1;1;0;2; ; ; ; ;1;1;2; ;1;22;2; ;2; ; ;1;1;2; ;2; ;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;5;5;1;1;5;1;1;0;3;0; ;1;3;1;1;1;1;6;1;4;1;2;1;4;1;2;1;1;1;0;2;0;0;1;1;2;0;0; ;0;1;2; ; ;1;1;0;1;5;0;2; ; ;2; ; ; ;1;0;0;3;4;0;6;0;0;0; ;0
130704;13;07;04;LA LIBERTAD;PACASMAYO;PACASMAYO;2;1;1;20;1;19;1;20;1;19;1;1;2;1;1;1;3;3;0;2; ; ; ;2; ; ; ;2; ; ; ; ;1;14;7;7;1;14;7;7;2; ; ; ; ;2; ; ; ;1;1;0;1;2; ; ; ; ;1;20;1;3;1;20;2; ;2; ; ;1;1;1;5;1;3;2; ;2; ;2; ;1;5;1;4;1;4;1;5;1;4;1;6;2; ; ;1;1;2;2;1;1;2;1;1;2;3;0; ;1;1;1;1;1;1;12;1;4;1;2;1;5;1;1;2; ;1;1;0;0;0;1;1;0;3;0; ;0;1;2; ; ;2; ; ;1;13;0;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
130705;13;07;05;LA LIBERTAD;PACASMAYO;SAN JOSE;2;1;1;5;0;5;1;5;0;5;1;1;1;1;0;1;2;0;2;1;2;0;2;1;2;0;2;2; ; ; ; ;1;2;0;2;1;2;0;2;2; ; ; ; ;1;2;0;2;2; ; ; ;2; ; ; ; ;1;1;1;2;1;1;1;2;2; ; ;1;1;1;2;1;2;1;2;1;2;1;2;1;1;1;2;1;2;1;2;1;1;1;2;2; ; ;1;1;4;4;1;1;4;1;1;0;0;0; ;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;3;0;1;1;2;0;0; ;0;1;2; ; ;1;4;3;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130801;13;08;01;LA LIBERTAD;PATAZ;TAYABAMBA;1;1;1;21;1;20;1;24;2;22;1;1;1;0;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;5;4;1;1;4;0;4;2; ; ; ; ;2; ; ; ;1;1;1;0;2; ; ; ; ;1;24;1;24;1;24;2; ;2; ; ;1;1;1;16;1;4;2; ;2; ;1;2;1;30;2; ;1;5;1;15;1;12;2; ;2; ; ;1;1;3;3;1;1;3;1;1;0;0;0; ;1;2;1;1;1;1;6;1;2;1;15;1;12;1;2;2; ;1;0;0;3;0;1;1;2;3;0; ;0;1;1;0;1;1;0;1;2; ; ;2; ; ;2; ; ; ;1;0;0;3;4;5;0;0;0;0; ;0
130802;13;08;02;LA LIBERTAD;PATAZ;BULDIBUYO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2; ;2; ;2; ;2; ;2; ;1;0;0;3;0;0; ; ; ; ; ;5;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130803;13;08;03;LA LIBERTAD;PATAZ;CHILLIA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130804;13;08;04;LA LIBERTAD;PATAZ;HUANCASPATA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;0;1;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130805;13;08;05;LA LIBERTAD;PATAZ;HUAYLILLAS;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;6;2; ;2; ;2; ;2; ;2; ;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;1;0;8;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130806;13;08;06;LA LIBERTAD;PATAZ;HUAYO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;7;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130807;13;08;07;LA LIBERTAD;PATAZ;ONGON;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;3;0;0; ; ; ; ; ;5;1;1;0;1;1;0;12;2; ; ;2; ; ;2; ; ; ;1;0;0;0;4;0;6;0;0;0; ;0
130808;13;08;08;LA LIBERTAD;PATAZ;PARCOY;2;1;1;10;5;5;1;9;4;5;1;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;10;10;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;10;2; ;1;10;2; ;2; ; ;1;1;1;5;1;2;2; ;1;2;2; ;1;15;1;1;2; ;1;36;1;10;2; ;2; ; ;1;1;5;5;1;2; ; ; ; ; ; ; ; ; ;1;1;1;1;12;1;4;1;2;1;24;1;2;2; ;1;1;0;0;0;1;1;2;3;0; ;0;1;2; ; ;1;23;0;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
130809;13;08;09;LA LIBERTAD;PATAZ;PATAZ;2;1;1;16;0;16;1;12;0;12;1;1;1;1;0;1;3;3;0;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;12;2; ;1;12;2; ;2; ; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;5;5;1;1;5;1;1;2;3;0; ;1;3;1;1;1;1;2;2; ;1;3;2; ;2; ;1;2;1;1;0;0;0;0; ; ; ; ; ;5;1;2; ; ;1;0;5;2; ; ;1;1;0;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
130810;13;08;10;LA LIBERTAD;PATAZ;PIAS;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ; ;1;0;0;0;0;0;6;0;0;0; ;0
130811;13;08;11;LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;0;12;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130812;13;08;12;LA LIBERTAD;PATAZ;TAURIJA;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;0;0;3;0;1;0;2;3;0; ;0;1;2; ; ;1;8;8;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;6;0;0;0; ;0
130813;13;08;13;LA LIBERTAD;PATAZ;URPAY;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;2; ;2; ;2; ;2; ;2; ;1;1;2;0;0;0; ; ; ; ; ;5;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ;10
130901;13;09;01;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;1;1;1;82;15;67;1;72;16;56;1;1;4;3;1;1;6;6;0;2; ; ; ;2; ; ; ;1;1;1;0;MINIVAND;1;97;37;60;2; ; ; ;1;37;7;30;CAMARA FILMADORA;2; ; ; ;2; ; ; ;2; ; ; ; ;1;83;1;13;1;83;2; ;2; ; ;1;1;1;36;1;3;1;7;1;6;2; ;1;3;2; ;1;77;2; ;1;167;2; ;2; ; ;1;1;4;4;1;1;4;1;1;2;3;0; ;1;1;1;1;1;1;12;1;4;1;6;1;12;1;1;1;2;1;1;2;0;0;1;1;2;3;4;PLAN DE PATRULLAJE MUNICIPAL;0;1;1;0;11;1;0;55;1;0;41;2; ; ;2; ; ; ;1;0;0;3;4;0;0;0;0;0; ;0
130902;13;09;02;LA LIBERTAD;SANCHEZ CARRION;CHUGAY;2;1;1;6;0;6;1;6;0;6;1;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;3;3;0;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;6;2; ;1;6;2; ;2; ; ;1;1;2; ;1;1;1;3;2; ;2; ;1;20;2; ;1;10;1;6;1;10;2; ;2; ; ;1;1;3;3;1;1;2;1;1;0;3;0; ;1;3;1;1;1;1;12;2; ;2; ;1;12;2; ;1;2;1;0;0;3;0;1;1;2;3;0; ;0;1;2; ; ;1;46;0;1;3;0;2; ; ;2; ; ; ;1;1;0;3;0;0;0;0;0;0; ;0
130903;13;09;03;LA LIBERTAD;SANCHEZ CARRION;COCHORCO;2;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2;1;2;1;2;2; ;1;1;2; ;1;1;0;0;0;0; ; ; ; ; ;5;1;2; ; ;1;0;21;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;0;0;0;0;0; ;0
130904;13;09;04;LA LIBERTAD;SANCHEZ CARRION;CURGOS;2;1;1;9;0;9;1;6;0;6;1;1;1;1;0;2; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ;1;9;2; ;1;5;2; ;2; ; ;1;1;1;10;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ;1;1;1;1;1;1;1;1;1;0;0;0; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1;1;0;2; ; ;2; ; ;2; ; ; ;1;0;0;3;0;5;6;7;0;0; ;0
